omega,gain_DV_FOPDTOPT,gain_DV_SOPDTOPT,phase_DV_FOPDTOPT,phase_DV_SOPDTOPT
2.371032427982342927e+00,-6.098525210419960985e+01,-8.422228172476671659e+01,-1.651785613368703935e+03,-9.138373439745539599e+02
2.373764025235935105e+00,-6.099525304378882851e+01,-8.424223653315715410e+01,-1.653585225720580638e+03,-9.146921580927345303e+02
2.376498769482992657e+00,-6.100525398351722117e+01,-8.426219144958686513e+01,-1.655386910979639197e+03,-9.155479462868851215e+02
2.379236664349069219e+00,-6.101525492338447521e+01,-8.428214647380963243e+01,-1.657190671534440980e+03,-9.164047096913320729e+02
2.381977713463911517e+00,-6.102525586339028507e+01,-8.430210160557990662e+01,-1.658996509776310631e+03,-9.172624494417009373e+02
2.384721920461431832e+00,-6.103525680353431682e+01,-8.432205684465259310e+01,-1.660804428099315828e+03,-9.181211666749070446e+02
2.387469288979729765e+00,-6.104525774381624359e+01,-8.434201219078315148e+01,-1.662614428900282519e+03,-9.189808625291632325e+02
2.390219822661111326e+00,-6.105525868423577407e+01,-8.436196764372765244e+01,-1.664426514578807883e+03,-9.198415381439845078e+02
2.392973525152063630e+00,-6.106525962479258851e+01,-8.438192320324267826e+01,-1.666240687537242593e+03,-9.207031946601807704e+02
2.395730400103279756e+00,-6.107526056548635296e+01,-8.440187886908535120e+01,-1.668056950180708100e+03,-9.215658332198653397e+02
2.398490451169652982e+00,-6.108526150631674767e+01,-8.442183464101334778e+01,-1.669875304917092535e+03,-9.224294549664518854e+02
2.401253682010303425e+00,-6.109526244728348843e+01,-8.444179051878494136e+01,-1.671695754157067540e+03,-9.232940610446634082e+02
2.404020096288550956e+00,-6.110526338838624127e+01,-8.446174650215891688e+01,-1.673518300314072349e+03,-9.241596526005238275e+02
2.406789697671941397e+00,-6.111526432962470068e+01,-8.448170259089454248e+01,-1.675342945804328565e+03,-9.250262307813661664e+02
2.409562489832239862e+00,-6.112526527099852558e+01,-8.450165878475169734e+01,-1.677169693046837665e+03,-9.258937967358295964e+02
2.412338476445458291e+00,-6.113526621250745308e+01,-8.452161508349085750e+01,-1.678998544463399185e+03,-9.267623516138697823e+02
2.415117661191827025e+00,-6.114526715415114211e+01,-8.454157148687289691e+01,-1.680829502478589347e+03,-9.276318965667484235e+02
2.417900047755817017e+00,-6.115526809592928004e+01,-8.456152799465932901e+01,-1.682662569519779709e+03,-9.285024327470405296e+02
2.420685639826158919e+00,-6.116526903784158264e+01,-8.458148460661222146e+01,-1.684497748017146705e+03,-9.293739613086410145e+02
2.423474441095818221e+00,-6.117526997988773019e+01,-8.460144132249409665e+01,-1.686335040403655967e+03,-9.302464834067566244e+02
2.426266455262019228e+00,-6.118527092206740292e+01,-8.462139814206807387e+01,-1.688174449115078914e+03,-9.311200001979129866e+02
2.429061686026241951e+00,-6.119527186438028821e+01,-8.464135506509775553e+01,-1.690015976589990260e+03,-9.319945128399541545e+02
2.431860137094244312e+00,-6.120527280682610183e+01,-8.466131209134736935e+01,-1.691859625269782327e+03,-9.328700224920493156e+02
2.434661812176040385e+00,-6.121527374940454536e+01,-8.468126922058161199e+01,-1.693705397598650734e+03,-9.337465303146859696e+02
2.437466714985916383e+00,-6.122527469211527062e+01,-8.470122645256564908e+01,-1.695553296023605753e+03,-9.346240374696753861e+02
2.440274849242453747e+00,-6.123527563495801473e+01,-8.472118378706534259e+01,-1.697403322994485961e+03,-9.355025451201586293e+02
2.443086218668503395e+00,-6.124527657793245794e+01,-8.474114122384693815e+01,-1.699255480963943228e+03,-9.363820544306001921e+02
2.445900826991209254e+00,-6.125527752103830892e+01,-8.476109876267727827e+01,-1.701109772387456815e+03,-9.372625665667942485e+02
2.448718677942004707e+00,-6.126527846427522661e+01,-8.478105640332367443e+01,-1.702966199723331556e+03,-9.381440826958631760e+02
2.451539775256637022e+00,-6.127527940764296233e+01,-8.480101414555404915e+01,-1.704824765432713775e+03,-9.390266039862665366e+02
2.454364122675142479e+00,-6.128528035114119632e+01,-8.482097198913679392e+01,-1.706685471979574004e+03,-9.399101316077922093e+02
2.457191723941865025e+00,-6.129528129476959464e+01,-8.484092993384079762e+01,-1.708548321830721989e+03,-9.407946667315625291e+02
2.460022582805478919e+00,-6.130528223852791569e+01,-8.486088797943553175e+01,-1.710413317455818969e+03,-9.416802105300414496e+02
2.462856703018961202e+00,-6.131528318241581843e+01,-8.488084612569097942e+01,-1.712280461327359944e+03,-9.425667641770259024e+02
2.465694088339618339e+00,-6.132528412643302573e+01,-8.490080437237763533e+01,-1.714149755920692542e+03,-9.434543288476537555e+02
2.468534742529079118e+00,-6.133528507057920365e+01,-8.492076271926642050e+01,-1.716021203714010881e+03,-9.443429057184025623e+02
2.471378669353322621e+00,-6.134528601485411059e+01,-8.494072116612895229e+01,-1.717894807188375353e+03,-9.452324959670971793e+02
2.474225872582650698e+00,-6.135528695925742682e+01,-8.496067971273724595e+01,-1.719770568827692387e+03,-9.461231007729020348e+02
2.477076355991708834e+00,-6.136528790378882547e+01,-8.498063835886378570e+01,-1.721648491118731499e+03,-9.470147213163265860e+02
2.479930123359506577e+00,-6.137528884844806498e+01,-8.500059710428175208e+01,-1.723528576551134847e+03,-9.479073587792332773e+02
2.482787178469391787e+00,-6.138528979323482559e+01,-8.502055594876468092e+01,-1.725410827617403811e+03,-9.488010143448278768e+02
2.485647525109075939e+00,-6.139529073814881599e+01,-8.504051489208664805e+01,-1.727295246812912865e+03,-9.496956891976685711e+02
2.488511167070629693e+00,-6.140529168318973063e+01,-8.506047393402224088e+01,-1.729181836635908667e+03,-9.505913845236640327e+02
2.491378108150507309e+00,-6.141529262835729241e+01,-8.508043307434661529e+01,-1.731070599587525066e+03,-9.514881015100808099e+02
2.494248352149521342e+00,-6.142529357365121712e+01,-8.510039231283539607e+01,-1.732961538171766961e+03,-9.523858413455358232e+02
2.497121902872863952e+00,-6.143529451907119210e+01,-8.512035164926466280e+01,-1.734854654895523481e+03,-9.532846052200035274e+02
2.499998764130125561e+00,-6.144529546461694736e+01,-8.514031108341112031e+01,-1.736749952268581637e+03,-9.541843943248206870e+02
2.502878939735270869e+00,-6.145529641028819157e+01,-8.516027061505184292e+01,-1.738647432803609490e+03,-9.550852098526787586e+02
2.505762433506662834e+00,-6.146529735608463341e+01,-8.518023024396453025e+01,-1.740547099016171387e+03,-9.559870529976332136e+02
2.508649249267058678e+00,-6.147529830200595313e+01,-8.520018996992725135e+01,-1.742448953424728415e+03,-9.568899249550999002e+02
2.511539390843636088e+00,-6.148529924805191627e+01,-8.522014979271875745e+01,-1.744352998550650682e+03,-9.577938269218652749e+02
2.514432862067965235e+00,-6.149530019422221727e+01,-8.524010971211815502e+01,-1.746259236918203442e+03,-9.586987600960762848e+02
2.517329666776030983e+00,-6.150530114051653641e+01,-8.526006972790503369e+01,-1.748167671054559605e+03,-9.596047256772476430e+02
2.520229808808252869e+00,-6.151530208693463919e+01,-8.528002983985962260e+01,-1.750078303489812924e+03,-9.605117248662687643e+02
2.523133292009459350e+00,-6.152530303347621299e+01,-8.529999004776254878e+01,-1.751991136756960714e+03,-9.614197588653944422e+02
2.526040120228913555e+00,-6.153530398014098779e+01,-8.531995035139493666e+01,-1.753906173391923176e+03,-9.623288288782542850e+02
2.528950297320309293e+00,-6.154530492692865096e+01,-8.533991075053839381e+01,-1.755823415933537035e+03,-9.632389361098501013e+02
2.531863827141793255e+00,-6.155530587383896091e+01,-8.535987124497509626e+01,-1.757742866923573274e+03,-9.641500817665644263e+02
2.534780713555943255e+00,-6.156530682087161210e+01,-8.537983183448766056e+01,-1.759664528906721443e+03,-9.650622670561521090e+02
2.537700960429786434e+00,-6.157530776802630612e+01,-8.539979251885917222e+01,-1.761588404430602168e+03,-9.659754931877467925e+02
2.540624571634820583e+00,-6.158530871530280848e+01,-8.541975329787327098e+01,-1.763514496045780106e+03,-9.668897613718676212e+02
2.543551551046988823e+00,-6.159530966270081365e+01,-8.543971417131403712e+01,-1.765442806305748491e+03,-9.678050728204115103e+02
2.546481902546704035e+00,-6.160531061022003030e+01,-8.545967513896606249e+01,-1.767373337766945497e+03,-9.687214287466601945e+02
2.549415630018844414e+00,-6.161531155786018132e+01,-8.547963620061437950e+01,-1.769306092988749015e+03,-9.696388303652785225e+02
2.552352737352779677e+00,-6.162531250562101093e+01,-8.549959735604458899e+01,-1.771241074533497112e+03,-9.705572788923241205e+02
2.555293228442344855e+00,-6.163531345350222779e+01,-8.551955860504271811e+01,-1.773178284966468027e+03,-9.714767755452384108e+02
2.558237107185860726e+00,-6.164531440150354769e+01,-8.553951994739526299e+01,-1.775117726855895853e+03,-9.723973215428520689e+02
2.561184377486155128e+00,-6.165531534962471483e+01,-8.555948138288927396e+01,-1.777059402772982139e+03,-9.733189181053930952e+02
2.564135043250536317e+00,-6.166531629786543789e+01,-8.557944291131222769e+01,-1.779003315291881108e+03,-9.742415664544777201e+02
2.567089108390819607e+00,-6.167531724622545397e+01,-8.559940453245211245e+01,-1.780949466989714665e+03,-9.751652678131191578e+02
2.570046576823321161e+00,-6.168531819470445043e+01,-8.561936624609731439e+01,-1.782897860446570121e+03,-9.760900234057248781e+02
2.573007452468885070e+00,-6.169531914330221412e+01,-8.563932805203684495e+01,-1.784848498245517021e+03,-9.770158344581062693e+02
2.575971739252857162e+00,-6.170532009201843238e+01,-8.565928995006007085e+01,-1.786801382972590318e+03,-9.779427021974694298e+02
2.578939441105110308e+00,-6.171532104085284232e+01,-8.567925193995691302e+01,-1.788756517216806969e+03,-9.788706278524238087e+02
2.581910561960039541e+00,-6.172532198980515261e+01,-8.569921402151764767e+01,-1.790713903570162984e+03,-9.797996126529794765e+02
2.584885105756588697e+00,-6.173532293887512878e+01,-8.571917619453319048e+01,-1.792673544627650017e+03,-9.807296578305571302e+02
2.587863076438223331e+00,-6.174532388806248662e+01,-8.573913845879482665e+01,-1.794635442987238321e+03,-9.816607646179785434e+02
2.590844477952952918e+00,-6.175532483736692768e+01,-8.575910081409431029e+01,-1.796599601249891748e+03,-9.825929342494737284e+02
2.593829314253350837e+00,-6.176532578678823171e+01,-8.577906326022393557e+01,-1.798566022019580259e+03,-9.835261679606867347e+02
2.596817589296527284e+00,-6.177532673632609317e+01,-8.579902579697642295e+01,-1.800534707903262188e+03,-9.844604669886685997e+02
2.599809307044158135e+00,-6.178532768598025626e+01,-8.581898842414491924e+01,-1.802505661510903110e+03,-9.853958325718846254e+02
2.602804471462477398e+00,-6.179532863575044388e+01,-8.583895114152311123e+01,-1.804478885455471072e+03,-9.863322659502131273e+02
2.605803086522304302e+00,-6.180532958563641444e+01,-8.585891394890512629e+01,-1.806454382352954553e+03,-9.872697683649531655e+02
2.608805156199016206e+00,-6.181533053563788371e+01,-8.587887684608557493e+01,-1.808432154822344728e+03,-9.882083410588172683e+02
2.611810684472572142e+00,-6.182533148575456039e+01,-8.589883983285945135e+01,-1.810412205485650020e+03,-9.891479852759372307e+02
2.614819675327530568e+00,-6.183533243598623841e+01,-8.591880290902236084e+01,-1.812394536967909289e+03,-9.900887022618710489e+02
2.617832132753025398e+00,-6.184533338633261224e+01,-8.593876607437024973e+01,-1.814379151897174779e+03,-9.910304932635943942e+02
2.620848060742791308e+00,-6.185533433679342608e+01,-8.595872932869954752e+01,-1.816366052904530079e+03,-9.919733595295090254e+02
2.623867463295158853e+00,-6.186533528736840992e+01,-8.597869267180718111e+01,-1.818355242624084667e+03,-9.929173023094413111e+02
2.626890344413080225e+00,-6.187533623805731509e+01,-8.599865610349053213e+01,-1.820346723692993692e+03,-9.938623228546497330e+02
2.629916708104104828e+00,-6.188533718885988577e+01,-8.601861962354739433e+01,-1.822340498751439100e+03,-9.948084224178184058e+02
2.632946558380397928e+00,-6.189533813977582355e+01,-8.603858323177605882e+01,-1.824336570442645780e+03,-9.957556022530613973e+02
2.635979899258762860e+00,-6.190533909080491526e+01,-8.605854692797529992e+01,-1.826334941412890657e+03,-9.967038636159310272e+02
2.639016734760615268e+00,-6.191534004194686247e+01,-8.607851071194430403e+01,-1.828335614311490872e+03,-9.976532077634090001e+02
2.642057068912009310e+00,-6.192534099320143071e+01,-8.609847458348271232e+01,-1.830338591790818555e+03,-9.986036359539143632e+02
2.645100905743630548e+00,-6.193534194456833575e+01,-8.611843854239057805e+01,-1.832343876506296283e+03,-9.995551494473025969e+02
2.648148249290826595e+00,-6.194534289604735022e+01,-8.613840258846856557e+01,-1.834351471116417542e+03,-1.000507749504873573e+03
2.651199103593576467e+00,-6.195534384763820412e+01,-8.615836672151763764e+01,-1.836361378282727173e+03,-1.001461437389362914e+03
2.654253472696513239e+00,-6.196534479934061324e+01,-8.617833094133921179e+01,-1.838373600669834559e+03,-1.002416214364949155e+03
2.657311360648946685e+00,-6.197534575115436439e+01,-8.619829524773527396e+01,-1.840388140945430905e+03,-1.003372081697260455e+03
2.660372771504834866e+00,-6.198534670307917338e+01,-8.621825964050813695e+01,-1.842405001780268094e+03,-1.004329040653365610e+03
2.663437709322812985e+00,-6.199534765511480572e+01,-8.623822411946062516e+01,-1.844424185848180059e+03,-1.005287092501783263e+03
2.666506178166184959e+00,-6.200534860726097008e+01,-8.625818868439594667e+01,-1.846445695826074825e+03,-1.006246238512479408e+03
2.669578182102952724e+00,-6.201534955951744621e+01,-8.627815333511789220e+01,-1.848469534393956110e+03,-1.007206479956876819e+03
2.672653725205789144e+00,-6.202535051188397830e+01,-8.629811807143053670e+01,-1.850495704234903997e+03,-1.008167818107845051e+03
2.675732811552058887e+00,-6.203535146436028924e+01,-8.631808289313846672e+01,-1.852524208035088577e+03,-1.009130254239709188e+03
2.678815445223840186e+00,-6.204535241694615166e+01,-8.633804780004678037e+01,-1.854555048483785413e+03,-1.010093789628255081e+03
2.681901630307896855e+00,-6.205535336964131687e+01,-8.635801279196088842e+01,-1.856588228273356435e+03,-1.011058425550720813e+03
2.684991370895708496e+00,-6.206535432244550776e+01,-8.637797786868674166e+01,-1.858623750099269955e+03,-1.012024163285807163e+03
2.688084671083461163e+00,-6.207535527535846853e+01,-8.639794303003063192e+01,-1.860661616660094069e+03,-1.012991004113672716e+03
2.691181534972077127e+00,-6.208535622838000023e+01,-8.641790827579941947e+01,-1.862701830657516666e+03,-1.013958949315945802e+03
2.694281966667186445e+00,-6.209535718150980443e+01,-8.643787360580033408e+01,-1.864744394796327697e+03,-1.014928000175713009e+03
2.697385970279149614e+00,-6.210535813474763245e+01,-8.645783901984097497e+01,-1.866789311784431447e+03,-1.015898157977527831e+03
2.700493549923078884e+00,-6.211535908809327111e+01,-8.647780451772953825e+01,-1.868836584332863367e+03,-1.016869424007416910e+03
2.703604709718810284e+00,-6.212536004154645752e+01,-8.649777009927450422e+01,-1.870886215155770287e+03,-1.017841799552870953e+03
2.706719453790932484e+00,-6.213536099510692168e+01,-8.651773576428485057e+01,-1.872938206970429746e+03,-1.018815285902854953e+03
2.709837786268780135e+00,-6.214536194877442910e+01,-8.653770151256998133e+01,-1.874992562497244762e+03,-1.019789884347804332e+03
2.712959711286462294e+00,-6.215536290254875240e+01,-8.655766734393976947e+01,-1.877049284459764749e+03,-1.020765596179635168e+03
2.716085232982833109e+00,-6.216536385642964291e+01,-8.657763325820445743e+01,-1.879108375584662781e+03,-1.021742422691734419e+03
2.719214355501515357e+00,-6.217536481041680929e+01,-8.659759925517469981e+01,-1.881169838601754691e+03,-1.022720365178967654e+03
2.722347082990923095e+00,-6.218536576451007392e+01,-8.661756533466171959e+01,-1.883233676244012031e+03,-1.023699424937685649e+03
2.725483419604231905e+00,-6.219536671870915256e+01,-8.663753149647698137e+01,-1.885299891247542064e+03,-1.024679603265715514e+03
2.728623369499408202e+00,-6.220536767301381786e+01,-8.665749774043256082e+01,-1.887368486351608681e+03,-1.025660901462370020e+03
2.731766936839203019e+00,-6.221536862742379270e+01,-8.667746406634074674e+01,-1.889439464298626717e+03,-1.026643320828444757e+03
2.734914125791179984e+00,-6.222536958193888523e+01,-8.669743047401451008e+01,-1.891512827834181962e+03,-1.027626862666227680e+03
2.738064940527686897e+00,-6.223537053655882545e+01,-8.671739696326702074e+01,-1.893588579707010922e+03,-1.028611528279490130e+03
2.741219385225878824e+00,-6.224537149128337177e+01,-8.673736353391193177e+01,-1.895666722669016963e+03,-1.029597318973493884e+03
2.744377464067740302e+00,-6.225537244611230392e+01,-8.675733018576346467e+01,-1.897747259475284636e+03,-1.030584236054997973e+03
2.747539181240055584e+00,-6.226537340104535190e+01,-8.677729691863606831e+01,-1.899830192884059670e+03,-1.031572280832249817e+03
2.750704540934439724e+00,-6.227537435608230254e+01,-8.679726373234473158e+01,-1.901915525656770569e+03,-1.032561454614994091e+03
2.753873547347330586e+00,-6.228537531122288584e+01,-8.681723062670474178e+01,-1.904003260558022475e+03,-1.033551758714471589e+03
2.757046204680016821e+00,-6.229537626646689574e+01,-8.683719760153196887e+01,-1.906093400355615358e+03,-1.034543194443426273e+03
