omega,gain_FOPDTOPT,gain_SOPDTOPT,gain_SOPDTVDG,gain_FOPDTStrejc,gain_FOPDTBR,gain_FOPDTBR2,phase_FOPDTOPT,phase_SOPDTOPT,phase_SOPDTVDG,phase_FOPDTStrejc,phase_FOPDTBR,phase_FOPDTBR2
1.420414972503670992e+00,-5.642441866259542138e+01,-8.304980711190553677e+01,-9.406279979367718624e+01,-8.888727617406405557e+01,-5.866295366211772233e+01,-5.448766712382089139e+01,-1.785726962040923581e+03,-5.025916562290187244e+02,-3.554311308560879752e+03,-3.496075669126435059e+02,-1.636053197372579689e+03,-2.840385870625885673e+03
1.422051391133826392e+00,-5.643441943951327033e+01,-8.306978714219631854e+01,-9.408280008595528443e+01,-8.890727560947475183e+01,-5.867295448886445541e+01,-5.449766767054261152e+01,-1.787681183224447295e+03,-5.029700799961403845e+02,-3.558405410522752391e+03,-3.498059566367209641e+02,-1.637834909770063177e+03,-2.843555398775856247e+03
1.423689695034120906e+00,-5.644442021694445799e+01,-8.308976722291299666e+01,-9.410280038216146181e+01,-8.892727505078414652e+01,-5.868295531600993087e+01,-5.450766821830713127e+01,-1.789637655091519491e+03,-5.033489319580679080e+02,-3.562504230004068631e+03,-3.500045714799020402e+02,-1.639618674193917741e+03,-2.846728577423896695e+03
1.425329886376516697e+00,-5.645442099488779775e+01,-8.310974735394005108e+01,-9.412280068228662344e+01,-8.894727449797862562e+01,-5.869295614355320367e+01,-5.451766876711203480e+01,-1.791596380235909464e+03,-5.037282126169890262e+02,-3.566607772438790107e+03,-3.502034117054960802e+02,-1.641404493008949430e+03,-2.849905410776809731e+03
1.426971967335486369e+00,-5.646442177334213852e+01,-8.312972753516228863e+01,-9.414280098632183069e+01,-8.896727395104474567e+01,-5.870295697149339276e+01,-5.452766931695495600e+01,-1.793557361254383977e+03,-5.041079224756624058e+02,-3.570716043267162604e+03,-3.504024775771120517e+02,-1.643192368582693916e+03,-2.853085903046261137e+03
1.428615940087999192e+00,-5.647442255230629371e+01,-8.314970776646475770e+01,-9.416280129425808809e+01,-8.898727340996892110e+01,-5.871295779982957441e+01,-5.453766986783350035e+01,-1.795520600746689752e+03,-5.044880620374134423e+02,-3.574829047935676954e+03,-3.506017693586571795e+02,-1.644982303285406942e+03,-2.856270058448750660e+03
1.430261806813535319e+00,-5.648442333177907670e+01,-8.316968804773273405e+01,-9.418280160608638596e+01,-8.900727287473772265e+01,-5.872295862856083914e+01,-5.454767041974528041e+01,-1.797486101315571887e+03,-5.048686318061388079e+02,-3.578946791897108596e+03,-3.508012873143386514e+02,-1.646774299490075919e+03,-2.859457881205639296e+03
1.431909569694082451e+00,-5.649442411175932222e+01,-8.318966837885172083e+01,-9.420280192179774303e+01,-8.902727234533767842e+01,-5.873295945768624904e+01,-5.455767097268790877e+01,-1.799453865566768400e+03,-5.052496322863044043e+02,-3.583069280610507121e+03,-3.510010317086627083e+02,-1.648568359572417648e+03,-2.862649375543144288e+03
1.433559230914151827e+00,-5.650442489224587206e+01,-8.320964875970764751e+01,-9.422280224138332017e+01,-8.904727182175541600e+01,-5.874296028720493723e+01,-5.456767152665904064e+01,-1.801423896109030466e+03,-5.056310639829500815e+02,-3.587196519541237194e+03,-3.512010028064374865e+02,-1.650364485910896292e+03,-2.865844545692368683e+03
1.435210792660761792e+00,-5.651442567323756805e+01,-8.322962919018651462e+01,-9.424280256483416451e+01,-8.906727130397754877e+01,-5.875296111711598712e+01,-5.457767208165630279e+01,-1.803396195554101951e+03,-5.060129274016849195e+02,-3.591328514160936265e+03,-3.514012008727701186e+02,-1.652162680886704038e+03,-2.869043395889270414e+03
1.436864257123450450e+00,-5.652442645473321647e+01,-8.324960967017467794e+01,-9.426280289214135166e+01,-8.908727079199067589e+01,-5.876296194741847501e+01,-5.458767263767730071e+01,-1.805370766516735102e+03,-5.063952230486912072e+02,-3.595465269947547768e+03,-3.516016261730688370e+02,-1.653962946883776567e+03,-2.872245930374686395e+03
1.438519626494287662e+00,-5.653442723673170178e+01,-8.326959019955879171e+01,-9.428280322329607088e+01,-8.910727028578158126e+01,-5.877296277811154113e+01,-5.459767319471973224e+01,-1.807347611614704874e+03,-5.067779514307260911e+02,-3.599606792385348854e+03,-3.518022789730441673e+02,-1.655765286288804646e+03,-2.875452153394356174e+03
1.440176902967859496e+00,-5.654442801923184447e+01,-8.328957077822565225e+01,-9.430280355828946881e+01,-8.912726978533690669e+01,-5.878296360919426888e+01,-5.460767375278123126e+01,-1.809326733468789143e+03,-5.071611130551185624e+02,-3.603753086964914928e+03,-3.520031595387072798e+02,-1.657569701491218211e+03,-2.878662069198890094e+03
1.441836088741283106e+00,-5.655442880223249347e+01,-8.330955140606241116e+01,-9.432280389711269208e+01,-8.914726929064342187e+01,-5.879296444066574168e+01,-5.461767431185943877e+01,-1.811308134702788720e+03,-5.075447084297733227e+02,-3.607904159183154661e+03,-3.522042681363715246e+02,-1.659376194883201606e+03,-2.881875682043802499e+03
1.443497186014204292e+00,-5.656442958573247637e+01,-8.332953208295637637e+01,-9.434280423975690155e+01,-8.916726880168783964e+01,-5.880296527252507843e+01,-5.462767487195201710e+01,-1.813291817943522574e+03,-5.079287380631692486e+02,-3.612060014543302259e+03,-3.524056050326522609e+02,-1.661184768859692667e+03,-2.885092996189500354e+03
1.445160196988811929e+00,-5.657443036973067763e+01,-8.334951280879528213e+01,-9.436280458621338596e+01,-8.918726831845705760e+01,-5.881296610477139808e+01,-5.463767543305664987e+01,-1.815277785820845565e+03,-5.083132024643634850e+02,-3.616220658554957481e+03,-3.526071704944685621e+02,-1.662995425818396143e+03,-2.888314015901317816e+03
1.446825123869822649e+00,-5.658443115422595326e+01,-8.336949358346697636e+01,-9.438280493647334879e+01,-8.920726784093788808e+01,-5.882296693740380533e+01,-5.464767599517099939e+01,-1.817266040967630715e+03,-5.086981021429876364e+02,-3.620386096734044258e+03,-3.528089647890416245e+02,-1.664808168159768002e+03,-2.891538745449482121e+03
1.448491968864493273e+00,-5.659443193921710957e+01,-8.338947440685953438e+01,-9.440280529052799352e+01,-8.922726736911712919e+01,-5.883296777042139780e+01,-5.465767655829273508e+01,-1.819256586019783072e+03,-5.090834376092504954e+02,-3.624556334602843435e+03,-3.530109881838957904e+02,-1.666622998287029986e+03,-2.894767189109139053e+03
1.450160734182632805e+00,-5.660443272470307363e+01,-8.340945527886145783e+01,-9.442280564836866574e+01,-8.924726690298177800e+01,-5.884296860382330863e+01,-5.466767712241956190e+01,-1.821249423616255172e+03,-5.094692093739412257e+02,-3.628731377690021418e+03,-3.532132409468603100e+02,-1.668439918606181664e+03,-2.897999351160377955e+03
1.451831422036586883e+00,-5.661443351068267305e+01,-8.342943619936133359e+01,-9.444280600998665420e+01,-8.926726644251870368e+01,-5.885296943760864963e+01,-5.467767768754914925e+01,-1.823244556399027260e+03,-5.098554179484251563e+02,-3.632911231530592431e+03,-3.534157233460674661e+02,-1.670258931525983144e+03,-2.901235235888198531e+03
1.453504034641252662e+00,-5.662443429715476384e+01,-8.344941716824808964e+01,-9.446280637537324765e+01,-8.928726598771487488e+01,-5.886297027177654684e+01,-5.468767825367920921e+01,-1.825241987013125708e+03,-5.102420638446478165e+02,-3.637095901665955807e+03,-3.536184356499543355e+02,-1.672080039457971679e+03,-2.904474847582540406e+03
1.455178574214076148e+00,-5.663443508411820915e+01,-8.346939818541086709e+01,-9.448280674451972061e+01,-8.930726553855720340e+01,-5.887297110632607655e+01,-5.469767882080741117e+01,-1.827241718106620738e+03,-5.106291475751340840e+02,-3.641285393643888256e+03,-3.538213781272623919e+02,-1.673903244816459619e+03,-2.907718190538279941e+03
1.456855042975067516e+00,-5.664443587157191473e+01,-8.348937925073913391e+01,-9.450280711741753237e+01,-8.932726509503282841e+01,-5.888297194125641454e+01,-5.470767938893148141e+01,-1.829243752330642337e+03,-5.110166696529917090e+02,-3.645479713018582515e+03,-3.540245510470393810e+02,-1.675728550018549186e+03,-2.910965269055258432e+03
1.458533443146785125e+00,-5.665443665951472951e+01,-8.350936036412250019e+01,-9.452280749405801430e+01,-8.934726465712873278e+01,-5.889297277656667262e+01,-5.471767995804913909e+01,-1.831248092339363438e+03,-5.114046305919073347e+02,-3.649678865350608703e+03,-3.542279546786376159e+02,-1.677555957484117471e+03,-2.914216087438250725e+03
1.460213776954347509e+00,-5.666443744794551662e+01,-8.352934152545088864e+01,-9.454280787443251199e+01,-8.936726422483198462e+01,-5.890297361225594841e+01,-5.472768052815806072e+01,-1.833254740790013784e+03,-5.117930309061500793e+02,-3.653882856206942506e+03,-3.544315892917149426e+02,-1.679385469635826894e+03,-2.917470649996990232e+03
1.461896046625446255e+00,-5.667443823686318893e+01,-8.354932273461449199e+01,-9.456280825853252736e+01,-8.938726379812970890e+01,-5.891297444832339636e+01,-5.473768109925600811e+01,-1.835263700342893799e+03,-5.121818711105735247e+02,-3.658091691160997925e+03,-3.546354551562369011e+02,-1.681217088899142027e+03,-2.920728961046190761e+03
1.463580254390330460e+00,-5.668443902626659536e+01,-8.356930399150373034e+01,-9.458280864634943441e+01,-8.940726337700907322e+01,-5.892297528476815671e+01,-5.474768167134069330e+01,-1.837274973661357990e+03,-5.125711517206131020e+02,-3.662305375792588620e+03,-3.548395525424741663e+02,-1.683050817702309587e+03,-2.923991024905520135e+03
1.465266402481820940e+00,-5.669443981615462747e+01,-8.358928529600925117e+01,-9.460280903787469242e+01,-8.942726296145715992e+01,-5.893297612158932708e+01,-5.475768224440984255e+01,-1.839288563411830864e+03,-5.129608732522881382e+02,-3.666523915687964745e+03,-3.550438817210050502e+02,-1.684886658476376624e+03,-2.927256845899625205e+03
1.466954493135308901e+00,-5.670444060652616969e+01,-8.360926664802195774e+01,-9.462280943309976067e+01,-8.944726255146120764e+01,-5.894297695878605481e+01,-5.476768281846116793e+01,-1.841304472263805337e+03,-5.133510362222027652e+02,-3.670747316439805672e+03,-3.552484429627145914e+02,-1.686724613655187795e+03,-2.930526428358129124e+03
1.468644528588769038e+00,-5.671444139738011359e+01,-8.362924804743308016e+01,-9.464280983201616948e+01,-8.946726214700845503e+01,-5.895297779635748725e+01,-5.477768339349245963e+01,-1.843322702889859329e+03,-5.137416411475485347e+02,-3.674975583647259100e+03,-3.554532365387967161e+02,-1.688564685675399232e+03,-2.933799776615659539e+03
1.470336511082745545e+00,-5.672444218871535782e+01,-8.364922949413397646e+01,-9.466281023461542077e+01,-8.948726174808614076e+01,-5.896297863430277175e+01,-5.478768396950143682e+01,-1.845343257965636894e+03,-5.141326885461007805e+02,-3.679208722915898761e+03,-3.556582627207521341e+02,-1.690406876976464901e+03,-2.937076895011817669e+03
1.472030442860364108e+00,-5.673444298053076551e+01,-8.366921098801631729e+01,-9.468281064088898802e+01,-8.950726135468153188e+01,-5.897297947262100593e+01,-5.479768454648583997e+01,-1.847366140169865730e+03,-5.145241789362221425e+02,-3.683446739857760349e+03,-3.558635217803899877e+02,-1.692251190000647284e+03,-2.940357787891203770e+03
1.473726326167343448e+00,-5.674444377282526375e+01,-8.368919252897202909e+01,-9.470281105082850104e+01,-8.952726096678196654e+01,-5.898298031131137975e+01,-5.480768512444343799e+01,-1.849391352184367634e+03,-5.149161128368641585e+02,-3.687689640091366982e+03,-3.560690139898293864e+02,-1.694097627193032395e+03,-2.943642459603440329e+03
1.475424163251980447e+00,-5.675444456559774409e+01,-8.370917411689327992e+01,-9.472281146442551858e+01,-8.954726058437478287e+01,-5.899298115037301216e+01,-5.481768570337200686e+01,-1.851418896694043269e+03,-5.153084907675649902e+02,-3.691937429241692826e+03,-3.562747396214973037e+02,-1.695946191001511806e+03,-2.946930914503140684e+03
1.477123956365165691e+00,-5.676444535884711229e+01,-8.372915575167246516e+01,-9.474281188167157097e+01,-8.956726020744733319e+01,-5.900298198980506470e+01,-5.482768628326929417e+01,-1.853448776386889676e+03,-5.157013132484524931e+02,-3.696190112940204017e+03,-3.564806989481306232e+02,-1.697796883876800621e+03,-2.950223156949940858e+03
1.478825707760379471e+00,-5.677444615257223148e+01,-8.374913743320219339e+01,-9.476281230255830224e+01,-8.958725983598698406e+01,-5.901298282960664210e+01,-5.483768686413306170e+01,-1.855480993953995494e+03,-5.160945808002430795e+02,-3.700447696824844115e+03,-3.566868922427755138e+02,-1.699649708272432918e+03,-2.953519191308491372e+03
1.480529419693707105e+00,-5.678444694677205007e+01,-8.376911916137541425e+01,-9.478281272707735639e+01,-8.960725946998124414e+01,-5.902298366977695565e+01,-5.484768744596111389e+01,-1.857515552089558241e+03,-5.164882939442452425e+02,-3.704710186540079121e+03,-3.568933197787896461e+02,-1.701504666644777444e+03,-2.956819021948487716e+03
1.482235094423824284e+00,-5.679444774144548091e+01,-8.378910093608523368e+01,-9.480281315522036323e+01,-8.962725910941753682e+01,-5.903298451031511718e+01,-5.485768802875122674e+01,-1.859552453490870221e+03,-5.168824532023570555e+02,-3.708977587736852911e+03,-3.570999818298400896e+02,-1.703361761453023519e+03,-2.960122653244640333e+03
1.483942734212012393e+00,-5.680444853659140136e+01,-8.380908275722504186e+01,-9.482281358697900941e+01,-8.964725875428331392e+01,-5.904298535122030245e+01,-5.486768861250118334e+01,-1.861591700858332842e+03,-5.172770590970687863e+02,-3.713249906072630438e+03,-3.573068786699050747e+02,-1.705220995159195581e+03,-2.963430089576704631e+03
1.485652341322153847e+00,-5.681444933220873139e+01,-8.382906462468844211e+01,-9.484281402234489633e+01,-8.966725840456609831e+01,-5.905298619249163039e+01,-5.487768919720875260e+01,-1.863633296895452304e+03,-5.176721121514616470e+02,-3.717527147211388183e+03,-3.575140105732738789e+02,-1.707082370228150239e+03,-2.966741335329475532e+03
1.487363918020749409e+00,-5.682445012829640518e+01,-8.384904653836935040e+01,-9.486281446130985273e+01,-8.968725806025348390e+01,-5.906298703412830520e+01,-5.488768978287176736e+01,-1.865677244308862782e+03,-5.180676128892127963e+02,-3.721809316823649169e+03,-3.577213778145484184e+02,-1.708945889127593773e+03,-2.970056394892814296e+03
1.489077466576901099e+00,-5.683445092485334982e+01,-8.386902849816186745e+01,-9.488281490386552264e+01,-8.970725772133299358e+01,-5.907298787612946001e+01,-5.489769036948803205e+01,-1.867723545808301651e+03,-5.184635618345905641e+02,-3.726096420586451586e+03,-3.579289806686416568e+02,-1.710811554328063039e+03,-2.973375272661620784e+03
1.490792989262325730e+00,-5.684445172187843554e+01,-8.388901050396027870e+01,-9.490281535000363533e+01,-8.972725738779220706e+01,-5.908298871849425637e+01,-5.490769095705530844e+01,-1.869772204106629260e+03,-5.188599595124580901e+02,-3.730388464183372889e+03,-3.581368194107787417e+02,-1.712679368302942066e+03,-2.976697973035857558e+03
1.492510488351365572e+00,-5.685445251937063915e+01,-8.390899255565925330e+01,-9.492281579971601957e+01,-8.974725705961884614e+01,-5.909298956122188429e+01,-5.491769154557145782e+01,-1.871823221919840535e+03,-5.192568064482750287e+02,-3.734685453304559360e+03,-3.583448943164987099e+02,-1.714549333528472289e+03,-2.980024500420572622e+03
1.494229966120975028e+00,-5.686445331732886643e+01,-8.392897465315360250e+01,-9.494281625299441885e+01,-8.976725673680049056e+01,-5.910299040431148399e+01,-5.492769213503428460e+01,-1.873876601967047463e+03,-5.196541031680956166e+02,-3.738987393646695637e+03,-3.585532056616526688e+02,-1.716421452483737994e+03,-2.983354859225869859e+03
1.495951424850733957e+00,-5.687445411575203735e+01,-8.394895679633840757e+01,-9.496281670983063350e+01,-8.978725641932484791e+01,-5.911299124776221703e+01,-5.493769272544160032e+01,-1.875932346970498429e+03,-5.200518501985706052e+02,-3.743294290913035184e+03,-3.587617537224055582e+02,-1.718295727650681556e+03,-2.986689053866937684e+03
1.497674866822845896e+00,-5.688445491463907899e+01,-8.396893898510893450e+01,-9.498281717021643544e+01,-8.980725610717959739e+01,-5.912299209157325919e+01,-5.494769331679122359e+01,-1.877990459655572067e+03,-5.204500480669476019e+02,-3.747606150813397562e+03,-3.589705387752357524e+02,-1.720172161514101390e+03,-2.990027088764045402e+03
1.499400294322152050e+00,-5.689445571398894685e+01,-8.398892121936079036e+01,-9.500281763414376712e+01,-8.982725580035251767e+01,-5.913299293574380044e+01,-5.495769390908102281e+01,-1.880050942750797276e+03,-5.208486973010741394e+02,-3.751922979064202536e+03,-3.591795610969367090e+02,-1.722050756561666049e+03,-2.993368968342569133e+03
1.501127709636117968e+00,-5.690445651380056802e+01,-8.400890349898975273e+01,-9.502281810160441466e+01,-8.984725549883138740e+01,-5.914299378027300236e+01,-5.496769450230881660e+01,-1.882113798987835480e+03,-5.212477984293942654e+02,-3.756244781388434603e+03,-3.593888209646156611e+02,-1.723931515283901263e+03,-2.996714697032966797e+03
1.502857115054843318e+00,-5.691445731407285535e+01,-8.402888582389181238e+01,-9.504281857259022104e+01,-8.986725520260395683e+01,-5.915299462516001938e+01,-5.497769509647241648e+01,-1.884179031101493138e+03,-5.216473519809511572e+02,-3.760571563515670732e+03,-3.595983186556946976e+02,-1.725814440174200172e+03,-3.000064279270797670e+03
1.504588512871076311e+00,-5.692445811480478568e+01,-8.404886819396330111e+01,-9.506281904709317132e+01,-8.988725491165814674e+01,-5.916299547040406281e+01,-5.498769569156972636e+01,-1.886246641829738564e+03,-5.220473584853905322e+02,-3.764903331182116290e+03,-3.598080544479122977e+02,-1.727699533728837878e+03,-3.003417719496747850e+03
1.506321905380196391e+00,-5.693445891599530029e+01,-8.406885060910065022e+01,-9.508281952510512269e+01,-8.990725462598170736e+01,-5.917299631600428711e+01,-5.499769628759857198e+01,-1.888316633913680789e+03,-5.224478184729561008e+02,-3.769240090130561384e+03,-3.600180286193212851e+02,-1.729586798446954617e+03,-3.006775022156600244e+03
